"seqnames" "start" "end" "width" "strand"
"1738" "chr1" 228646159 228735076 88918 "*"
"1739" "chr1" 228746670 229258280 511611 "*"
"1740" "chr1" 229271029 229271061 33 "*"
"1741" "chr1" 229305895 229321004 15110 "*"
"1742" "chr1" 229343295 229431244 87950 "*"
"1743" "chr1" 229434099 229440259 6161 "*"
"1744" "chr1" 229508342 229508500 159 "*"
"1745" "chr1" 229514273 229516581 2309 "*"
"1746" "chr1" 229558696 229593110 34415 "*"
"1747" "chr1" 229626048 229626233 186 "*"
"1748" "chr1" 229660200 229875549 215350 "*"
"1749" "chr1" 229885753 230002729 116977 "*"
"1750" "chr1" 230007163 230057989 50827 "*"
"1751" "chr1" 230282125 230314481 32357 "*"
"1752" "chr1" 230426372 230592659 166288 "*"
"1753" "chr1" 230595584 230642488 46905 "*"
"1754" "chr1" 230693983 230702522 8540 "*"
"1755" "chr1" 230802004 230837118 35115 "*"
"1756" "chr1" 230869590 230874845 5256 "*"
"1757" "chr1" 230879016 230906242 27227 "*"
"1758" "chr1" 230978876 230978980 105 "*"
"1759" "chr1" 231000596 231018957 18362 "*"
"1760" "chr1" 231040247 231162111 121865 "*"
"1761" "chr1" 231221557 231223762 2206 "*"
"1762" "chr1" 231241188 231241206 19 "*"
"1763" "chr1" 231277974 231332752 54779 "*"
"1764" "chr1" 231355024 231363750 8727 "*"
"1765" "chr1" 231425045 231475955 50911 "*"
"1766" "chr1" 231476289 231528652 52364 "*"
"1767" "chr1" 232041273 232397964 356692 "*"
"1768" "chr1" 232561559 232718070 156512 "*"
"1769" "chr1" 232722251 232727253 5003 "*"
"1770" "chr1" 232742716 232804891 62176 "*"
"1771" "chr1" 232808408 232950604 142197 "*"
"1772" "chr1" 233295714 233327767 32054 "*"
"1773" "chr1" 233385149 233614003 228855 "*"
"1774" "chr1" 233672513 233904932 232420 "*"
"1775" "chr1" 234324517 234372806 48290 "*"
"1776" "chr1" 234384050 234391312 7263 "*"
"1777" "chr1" 234479104 234527890 48787 "*"
"1778" "chr1" 234531780 234604268 72489 "*"
"1779" "chr1" 234609526 234629310 19785 "*"
"1780" "chr1" 234634781 234646288 11508 "*"
"1781" "chr1" 234681123 234724041 42919 "*"
"1782" "chr1" 234736721 234757618 20898 "*"
"1783" "chr1" 234760057 234957341 197285 "*"
"1784" "chr1" 234970063 235109335 139273 "*"
"1785" "chr1" 235128937 235131182 2246 "*"
"1786" "chr1" 235504482 235547686 43205 "*"
"1787" "chr1" 235650755 235661040 10286 "*"
"1788" "chr1" 235883641 235975829 92189 "*"
"1789" "chr1" 236065163 236142504 77342 "*"
"1790" "chr1" 236281986 236348256 66271 "*"
"1791" "chr1" 236502916 236517999 15084 "*"
"1792" "chr1" 236604505 236686453 81949 "*"
"1793" "chr1" 236764632 236795280 30649 "*"
"1794" "chr1" 236903982 237004102 100121 "*"
"1795" "chr1" 237004419 237042204 37786 "*"
"1796" "chr1" 237833989 237862174 28186 "*"
"1797" "chr1" 237928322 238476541 548220 "*"
"1798" "chr1" 238486055 239386564 900510 "*"
"1799" "chr1" 239915453 240014347 98895 "*"
"1800" "chr1" 240475190 240489572 14383 "*"
"1801" "chr1" 240612150 240775514 163365 "*"
"1802" "chr1" 241357231 241497602 140372 "*"
"1803" "chr1" 241519762 241532133 12372 "*"
"1804" "chr1" 241802134 241847966 45833 "*"
"1805" "chr1" 241895149 241957766 62618 "*"
"1806" "chr1" 241959063 241995489 36427 "*"
"1807" "chr1" 241999074 242082985 83912 "*"
"1808" "chr1" 242524697 243346175 821479 "*"
"1809" "chr1" 243346256 243917401 571146 "*"
"1810" "chr1" 244047318 244048938 1621 "*"
"1811" "chr1" 244057477 244352634 295158 "*"
"1812" "chr1" 244389664 244408493 18830 "*"
"1813" "chr1" 244452135 244454376 2242 "*"
"1814" "chr1" 244640505 244652934 12430 "*"
"1815" "chr1" 244709034 244835321 126288 "*"
"1816" "chr1" 244864561 244969704 105144 "*"
"1817" "chr1" 245127165 245206443 79279 "*"
"1818" "chr1" 245234502 245749341 514840 "*"
"1819" "chr1" 246507313 246516038 8726 "*"
"1820" "chr1" 246524288 246540559 16272 "*"
"1821" "chr1" 246566325 246566443 119 "*"
"1822" "chr1" 246668585 246724046 55462 "*"
"1823" "chr1" 246768138 246776012 7875 "*"
"1824" "chr1" 246792386 246839097 46712 "*"
"1825" "chr1" 246931968 246945546 13579 "*"
"1826" "chr1" 247078812 247099961 21150 "*"
"1827" "chr1" 247104373 247110159 5787 "*"
"1828" "chr1" 247112418 247121974 9557 "*"
"1829" "chr1" 247172017 247201966 29950 "*"
"1830" "chr1" 247202061 247255971 53911 "*"
"1831" "chr1" 247257211 247297411 40201 "*"
"1832" "chr1" 247331847 247416155 84309 "*"
"1833" "chr1" 247449109 247450952 1844 "*"
"1834" "chr1" 247452007 247491067 39061 "*"
"1835" "chr1" 247492148 247507057 14910 "*"
"1836" "chr1" 247577691 247588359 10669 "*"
"1837" "chr1" 247589314 247605585 16272 "*"
"1838" "chr1" 247606516 247672017 65502 "*"
"1839" "chr1" 247673064 247711742 38679 "*"
"1840" "chr1" 247712804 247738614 25811 "*"
"1841" "chr1" 247739560 247757373 17814 "*"
"1842" "chr1" 247758681 247814799 56119 "*"
"1843" "chr1" 247815730 247840927 25198 "*"
"1844" "chr1" 247841897 247857198 15302 "*"
"1845" "chr1" 247878206 247895586 17381 "*"
"1846" "chr1" 247896532 247921017 24486 "*"
"1847" "chr1" 247921957 247948857 26901 "*"
"1848" "chr1" 247949797 247965232 15436 "*"
"1849" "chr1" 247966387 247990266 23880 "*"
"1850" "chr1" 247991205 248038171 46967 "*"
"1851" "chr1" 248039306 248095183 55878 "*"
"1852" "chr1" 248101104 248121931 20828 "*"
"1853" "chr1" 248122883 248145147 22265 "*"
"1854" "chr1" 248146087 248179985 33899 "*"
"1855" "chr1" 248181030 248203029 22000 "*"
"1856" "chr1" 248204091 248238928 34838 "*"
"1857" "chr1" 248239865 248272770 32906 "*"
"1858" "chr1" 248273837 248294534 20698 "*"
"1859" "chr1" 248295601 248323629 28029 "*"
"1860" "chr1" 248324569 248348774 24206 "*"
"1861" "chr1" 248349714 248521614 171901 "*"
"1862" "chr1" 248522664 248558482 35819 "*"
"1863" "chr1" 248559497 248573800 14304 "*"
"1864" "chr1" 248574758 248592750 17993 "*"
"1865" "chr1" 248593800 248626118 32319 "*"
"1866" "chr1" 248627191 248638286 11096 "*"
"1867" "chr1" 248639259 248649930 10672 "*"
"1868" "chr1" 248650885 248681368 30484 "*"
"1869" "chr1" 248682305 248691759 9455 "*"
"1870" "chr1" 248716756 248718648 1893 "*"
"1871" "chr1" 248755740 248810445 54706 "*"
"1872" "chr1" 248826634 248838209 11576 "*"
"1873" "chr1" 248849518 248850005 488 "*"
"1874" "chr1" 248859145 248906195 47051 "*"
"1875" "chr1" 248919947 248956422 36476 "*"
"1876" "chr2" 1 38813 38813 "*"
"1877" "chr2" 46871 218135 171265 "*"
"1878" "chr2" 264867 264868 2 "*"
"1879" "chr2" 278284 279557 1274 "*"
"1880" "chr2" 288852 317911 29060 "*"
"1881" "chr2" 342119 490943 148825 "*"
"1882" "chr2" 492656 545804 53149 "*"
"1883" "chr2" 546668 558203 11536 "*"
"1884" "chr2" 578146 667334 89189 "*"
"1885" "chr2" 677440 900215 222776 "*"
"1886" "chr2" 905452 949626 44175 "*"
"1887" "chr2" 950275 1374222 423948 "*"
"1888" "chr2" 1543712 1631886 88175 "*"
"1889" "chr2" 1744853 1789112 44260 "*"
"1890" "chr2" 2331665 2895047 563383 "*"
"1891" "chr2" 3126027 3188924 62898 "*"
"1892" "chr2" 3377883 3531812 153930 "*"
"1893" "chr2" 3561746 3575204 13459 "*"
"1894" "chr2" 3580921 3594831 13911 "*"
"1895" "chr2" 3644645 3658194 13550 "*"
"1896" "chr2" 3702672 3703591 920 "*"
"1897" "chr2" 3847412 3957654 110243 "*"
"1898" "chr2" 3974071 4628221 654151 "*"
"1899" "chr2" 4656216 5618326 962111 "*"
"1900" "chr2" 5691119 5692666 1548 "*"
"1901" "chr2" 5701386 5810640 109255 "*"
"1902" "chr2" 5812597 5932686 120090 "*"
"1903" "chr2" 6001276 6366009 364734 "*"
"1904" "chr2" 6375423 6615388 239966 "*"
"1905" "chr2" 6650536 6728176 77641 "*"
"1906" "chr2" 6770312 6828513 58202 "*"
"1907" "chr2" 6840465 6840569 105 "*"
"1908" "chr2" 6898240 6912276 14037 "*"
"1909" "chr2" 7077902 7421260 343359 "*"
"1910" "chr2" 7450255 7886769 436515 "*"
"1911" "chr2" 7899656 7922424 22769 "*"
"1912" "chr2" 8383622 8506445 122824 "*"
"1913" "chr2" 8592904 8666635 73732 "*"
"1914" "chr2" 8684454 8721080 36627 "*"
"1915" "chr2" 8837631 8852689 15059 "*"
"1916" "chr2" 9003814 9206764 202951 "*"
"1917" "chr2" 9423548 9423567 20 "*"
"1918" "chr2" 9473102 9473657 556 "*"
"1919" "chr2" 9556733 9583971 27239 "*"
"1920" "chr2" 9631015 9843353 212339 "*"
"1921" "chr2" 9934417 9951692 17276 "*"
"1922" "chr2" 10002278 10042848 40571 "*"
"1923" "chr2" 10054837 10056779 1943 "*"
"1924" "chr2" 10080945 10120697 39753 "*"
"1925" "chr2" 10211726 10302888 91163 "*"
"1926" "chr2" 10427618 10439967 12350 "*"
"1927" "chr2" 10448505 10448693 189 "*"
"1928" "chr2" 10455553 10570765 115213 "*"
"1929" "chr2" 10689988 10690343 356 "*"
"1930" "chr2" 10692100 10721099 29000 "*"
"1931" "chr2" 10837978 10878268 40291 "*"
"1932" "chr2" 10885119 10911936 26818 "*"
"1933" "chr2" 10914226 11105316 191091 "*"
"1934" "chr2" 11132822 11133052 231 "*"
"1935" "chr2" 11146791 11155197 8407 "*"
"1936" "chr2" 11178875 11179760 886 "*"
"1937" "chr2" 11348331 11393980 45650 "*"
"1938" "chr2" 11403078 11444374 41297 "*"
"1939" "chr2" 11466178 11482340 16163 "*"
"1940" "chr2" 11642789 11658177 15389 "*"
"1941" "chr2" 11670165 11677594 7430 "*"
"1942" "chr2" 11827410 11836932 9523 "*"
"1943" "chr2" 11836987 11865884 28898 "*"
"1944" "chr2" 12578349 12716888 138540 "*"
"1945" "chr2" 12742735 12966783 224049 "*"
"1946" "chr2" 13007014 13710530 703517 "*"
"1947" "chr2" 14400964 14632685 231722 "*"
"1948" "chr2" 14650815 15166908 516094 "*"
"1949" "chr2" 15561331 15591177 29847 "*"
"1950" "chr2" 15631112 15690781 59670 "*"
"1951" "chr2" 15744340 15920398 176059 "*"
"1952" "chr2" 15947008 16050426 103419 "*"
"1953" "chr2" 16085802 16549458 463657 "*"
"1954" "chr2" 16666332 17510583 844252 "*"
"1955" "chr2" 17518440 17539125 20686 "*"
"1956" "chr2" 17657019 17663811 6793 "*"
"1957" "chr2" 17800243 17816495 16253 "*"
"1958" "chr2" 17817102 17877846 60745 "*"
"1959" "chr2" 18361617 18554722 193106 "*"
"1960" "chr2" 18589573 18986450 396878 "*"
"1961" "chr2" 19348068 19348428 361 "*"
"1962" "chr2" 19348506 19351484 2979 "*"
"1963" "chr2" 19358654 19868859 510206 "*"
"1964" "chr2" 19885048 19896642 11595 "*"
"1965" "chr2" 19901987 19910259 8273 "*"
"1966" "chr2" 19990132 19990216 85 "*"
"1967" "chr2" 20012695 20032649 19955 "*"
"1968" "chr2" 20052029 20200796 148768 "*"
"1969" "chr2" 20225434 20248690 23257 "*"
"1970" "chr2" 20352235 20447073 94839 "*"
"1971" "chr2" 20449446 20560447 111002 "*"
"1972" "chr2" 20651090 20666663 15574 "*"
"1973" "chr2" 20679246 20684013 4768 "*"
"1974" "chr2" 20823131 21001428 178298 "*"
"1975" "chr2" 21044074 21123916 79843 "*"
"1976" "chr2" 21143273 21687433 544161 "*"
"1977" "chr2" 21710624 22536478 825855 "*"
"1978" "chr2" 22538289 23385216 846928 "*"
"1979" "chr2" 23708612 23748663 40052 "*"
"1980" "chr2" 23927115 23927284 170 "*"
"1981" "chr2" 24004910 24010080 5171 "*"
"1982" "chr2" 24063682 24067583 3902 "*"
"1983" "chr2" 24076444 24076525 82 "*"
"1984" "chr2" 24200850 24202863 2014 "*"
"1985" "chr2" 24360715 24491913 131199 "*"
"1986" "chr2" 24770703 24789733 19031 "*"
"1987" "chr2" 24919840 24943635 23796 "*"
"1988" "chr2" 25039695 25042129 2435 "*"
"1989" "chr2" 25159138 25160852 1715 "*"
"1990" "chr2" 25168904 25204312 35409 "*"
"1991" "chr2" 25209203 25227854 18652 "*"
"1992" "chr2" 25342591 25377197 34607 "*"
"1993" "chr2" 25673648 25733752 60105 "*"
"1994" "chr2" 25878517 25926595 48079 "*"
"1995" "chr2" 25982750 26034106 51357 "*"
"1996" "chr2" 26137455 26173090 35636 "*"
"1997" "chr2" 26189664 26190634 971 "*"
"1998" "chr2" 26290469 26308172 17704 "*"
"1999" "chr2" 26395892 26401915 6024 "*"
"2000" "chr2" 26456712 26457202 491 "*"
"2001" "chr2" 26558699 26562581 3883 "*"
"2002" "chr2" 26579533 26581201 1669 "*"
"2003" "chr2" 26641369 26692689 51321 "*"
"2004" "chr2" 26733421 26764283 30863 "*"
"2005" "chr2" 26801068 26847746 46679 "*"
"2006" "chr2" 26950352 26970611 20260 "*"
"2007" "chr2" 27027197 27032909 5713 "*"
"2008" "chr2" 27041696 27042363 668 "*"
"2009" "chr2" 27071774 27078566 6793 "*"
"2010" "chr2" 27086409 27086746 338 "*"
"2011" "chr2" 27119116 27123788 4673 "*"
"2012" "chr2" 27134676 27136847 2172 "*"
"2013" "chr2" 27139411 27149003 9593 "*"
"2014" "chr2" 27156975 27199586 42612 "*"
"2015" "chr2" 27217179 27217389 211 "*"
"2016" "chr2" 27243944 27253683 9740 "*"
"2017" "chr2" 27281500 27282391 892 "*"
"2018" "chr2" 27308446 27309491 1046 "*"
"2019" "chr2" 27325681 27325848 168 "*"
"2020" "chr2" 27357035 27364351 7317 "*"
"2021" "chr2" 27370487 27370495 9 "*"
"2022" "chr2" 27380791 27381193 403 "*"
"2023" "chr2" 27409688 27427789 18102 "*"
"2024" "chr2" 27442260 27442365 106 "*"
"2025" "chr2" 27489790 27491882 2093 "*"
"2026" "chr2" 27495246 27496841 1596 "*"
"2027" "chr2" 27523685 27576521 52837 "*"
"2028" "chr2" 27582722 27582968 247 "*"
"2029" "chr2" 27694977 27705785 10809 "*"
"2030" "chr2" 27715733 27771716 55984 "*"
"2031" "chr2" 28338902 28384408 45507 "*"
"2032" "chr2" 28417313 28457144 39832 "*"
"2033" "chr2" 28643789 28708952 65164 "*"
"2034" "chr2" 28736206 28751639 15434 "*"
"2035" "chr2" 28870302 28894642 24341 "*"
"2036" "chr2" 28948223 28956610 8388 "*"
"2037" "chr2" 29061374 29061691 318 "*"
"2038" "chr2" 29074262 29097704 23443 "*"
"2039" "chr2" 29189644 29192773 3130 "*"
"2040" "chr2" 29921567 30146940 225374 "*"
"2041" "chr2" 30160534 30187433 26900 "*"
"2042" "chr2" 30187567 30231368 43802 "*"
"2043" "chr2" 30323731 30346658 22928 "*"
"2044" "chr2" 30352432 30447225 94794 "*"
"2045" "chr2" 30644226 30722770 78545 "*"
"2046" "chr2" 30820543 30910466 89924 "*"
"2047" "chr2" 31155203 31173055 17853 "*"
"2048" "chr2" 31233859 31234336 478 "*"
"2049" "chr2" 31269448 31334320 64873 "*"
"2050" "chr2" 31414716 31522479 107764 "*"
"2051" "chr2" 31581068 31793822 212755 "*"
"2052" "chr2" 31803981 31865059 61079 "*"
"2053" "chr2" 32039813 32063546 23734 "*"
"2054" "chr2" 32157638 32165840 8203 "*"
"2055" "chr2" 32224380 32224452 73 "*"
"2056" "chr2" 32265855 32277909 12055 "*"
"2057" "chr2" 32316595 32357027 40433 "*"
"2058" "chr2" 32618900 32628031 9132 "*"
"2059" "chr2" 32821052 32825358 4307 "*"
"2060" "chr2" 32928406 32946971 18566 "*"
"2061" "chr2" 33399510 33418515 19006 "*"
"2062" "chr2" 33418565 33436323 17759 "*"
"2063" "chr2" 33564751 33583657 18907 "*"
"2064" "chr2" 33599383 33706885 107503 "*"
"2065" "chr2" 34738232 35471404 733173 "*"
"2066" "chr2" 35471487 36355925 884439 "*"
"2067" "chr2" 36551136 36551426 291 "*"
"2068" "chr2" 36646088 36696689 50602 "*"
"2069" "chr2" 36814793 36843639 28847 "*"
"2070" "chr2" 36966473 36968382 1910 "*"
"2071" "chr2" 37084343 37084450 108 "*"
"2072" "chr2" 37157066 37167819 10754 "*"
"2073" "chr2" 37324809 37342826 18018 "*"
"2074" "chr2" 37373323 37641881 268559 "*"
"2075" "chr2" 37738469 37826246 87778 "*"
"2076" "chr2" 37876275 37923186 46912 "*"
"2077" "chr2" 38067143 38067506 364 "*"
"2078" "chr2" 38231652 38294879 63228 "*"
"2079" "chr2" 38377286 38406727 29442 "*"
"2080" "chr2" 38515741 38561977 46237 "*"
"2081" "chr2" 38603587 38665909 62323 "*"
"2082" "chr2" 38741238 38743598 2361 "*"
"2083" "chr2" 38751495 38751533 39 "*"
"2084" "chr2" 38785001 38797728 12728 "*"
"2085" "chr2" 38875935 38875961 27 "*"
"2086" "chr2" 38975450 38981395 5946 "*"
"2087" "chr2" 39124346 39175645 51300 "*"
"2088" "chr2" 39229589 39249265 19677 "*"
"2089" "chr2" 39717964 39736059 18096 "*"
"2090" "chr2" 39779268 39786452 7185 "*"
"2091" "chr2" 40611054 41876762 1265709 "*"
"2092" "chr2" 41894047 41931598 37552 "*"
"2093" "chr2" 41933724 41935367 1644 "*"
"2094" "chr2" 41956807 42048019 91213 "*"
"2095" "chr2" 42058529 42143237 84709 "*"
"2096" "chr2" 42332549 42333545 997 "*"
"2097" "chr2" 42388508 42442016 53509 "*"
"2098" "chr2" 42494098 42494568 471 "*"
"2099" "chr2" 42756948 42762480 5533 "*"
"2100" "chr2" 42764262 42767088 2827 "*"
"2101" "chr2" 42792594 43027852 235259 "*"
"2102" "chr2" 43039548 43097745 58198 "*"
"2103" "chr2" 43102692 43222401 119710 "*"
"2104" "chr2" 43226610 43227209 600 "*"
"2105" "chr2" 43228856 43230835 1980 "*"
"2106" "chr2" 43596047 43637272 41226 "*"
"2107" "chr2" 43767988 43774038 6051 "*"
"2108" "chr2" 43810011 43812471 2461 "*"
"2109" "chr2" 43882988 43886507 3520 "*"
"2110" "chr2" 43996006 44167968 171963 "*"
"2111" "chr2" 44361863 44361949 87 "*"
"2112" "chr2" 44772593 44921076 148484 "*"
"2113" "chr2" 44939200 44940153 954 "*"
"2114" "chr2" 44941874 44941897 24 "*"
"2115" "chr2" 44946078 45005160 59083 "*"
"2116" "chr2" 45009431 45164815 155385 "*"
"2117" "chr2" 45323386 45388679 65294 "*"
"2118" "chr2" 45612166 45651344 39179 "*"
"2119" "chr2" 46187991 46293666 105676 "*"
"2120" "chr2" 46386704 46392296 5593 "*"
"2121" "chr2" 46394168 46429189 35022 "*"
"2122" "chr2" 46484426 46490749 6324 "*"
"2123" "chr2" 46625743 46698939 73197 "*"
"2124" "chr2" 46859008 46901869 42862 "*"
"2125" "chr2" 47176602 47192404 15803 "*"
"2126" "chr2" 47345075 47345157 83 "*"
"2127" "chr2" 47387602 47402968 15367 "*"
"2128" "chr2" 47663147 47695818 32672 "*"
"2129" "chr2" 47905794 48314636 408843 "*"
"2130" "chr2" 48379295 48440597 61303 "*"
"2131" "chr2" 48515392 48529545 14154 "*"
"2132" "chr2" 48776518 48962156 185639 "*"
"2133" "chr2" 49154538 49918504 763967 "*"
"2134" "chr2" 52407918 52702521 294604 "*"
"2135" "chr2" 52702616 53532671 830056 "*"
"2136" "chr2" 53860161 53864066 3906 "*"
"2137" "chr2" 54305301 54330033 24733 "*"
"2138" "chr2" 54383743 54456284 72542 "*"
"2139" "chr2" 54671446 54723664 52219 "*"
"2140" "chr2" 54972019 54972186 168 "*"
"2141" "chr2" 55112622 55174790 62169 "*"
"2142" "chr2" 55235854 55236594 741 "*"
"2143" "chr2" 55269348 55282318 12971 "*"
"2144" "chr2" 55284473 55287841 3369 "*"
"2145" "chr2" 55419896 55519603 99708 "*"
"2146" "chr2" 55545880 55547291 1412 "*"
"2147" "chr2" 55618881 55634264 15384 "*"
"2148" "chr2" 55693911 55865966 172056 "*"
"2149" "chr2" 55924140 55963190 39051 "*"
"2150" "chr2" 56047327 56077416 30090 "*"
"2151" "chr2" 56090383 56147629 57247 "*"
"2152" "chr2" 56386174 57907628 1521455 "*"
"2153" "chr2" 58241373 58275876 34504 "*"
"2154" "chr2" 58296549 58427798 131250 "*"
"2155" "chr2" 59279401 60340165 1060765 "*"
"2156" "chr2" 60439829 60450519 10691 "*"
"2157" "chr2" 60555155 60756229 201075 "*"
"2158" "chr2" 60802086 60825131 23046 "*"
"2159" "chr2" 60881315 60881520 206 "*"
"2160" "chr2" 60931611 60940221 8611 "*"
"2161" "chr2" 61051991 61065870 13880 "*"
"2162" "chr2" 61164830 61177417 12588 "*"
"2163" "chr2" 61470770 61477848 7079 "*"
"2164" "chr2" 61538627 61824853 286227 "*"
"2165" "chr2" 61854144 61868088 13945 "*"
"2166" "chr2" 62147248 62196112 48865 "*"
"2167" "chr2" 62224732 62500220 275489 "*"
"2168" "chr2" 62511895 62673850 161956 "*"
"2169" "chr2" 63048641 63050056 1416 "*"
"2170" "chr2" 63057837 63117850 60014 "*"
"2171" "chr2" 63119543 63121382 1840 "*"
"2172" "chr2" 63827844 63840939 13096 "*"
"2173" "chr2" 63891563 63892145 583 "*"
"2174" "chr2" 64019073 64092651 73579 "*"
"2175" "chr2" 64252860 64340746 87887 "*"
"2176" "chr2" 64340849 64453968 113120 "*"
"2177" "chr2" 64461382 64486352 24971 "*"
"2178" "chr2" 64500905 64522186 21282 "*"
"2179" "chr2" 64524094 64524304 211 "*"
"2180" "chr2" 64593006 64606974 13969 "*"
"2181" "chr2" 64616483 64631620 15138 "*"
"2182" "chr2" 64751006 64846129 95124 "*"
"2183" "chr2" 64863627 64901839 38213 "*"
"2184" "chr2" 64905138 64988476 83339 "*"
"2185" "chr2" 65023866 65056365 32500 "*"
"2186" "chr2" 65130332 65227752 97421 "*"
"2187" "chr2" 65271254 65310850 39597 "*"
"2188" "chr2" 65432638 66358248 925611 "*"
"2189" "chr2" 66358329 66383305 24977 "*"
"2190" "chr2" 66392451 66426734 34284 "*"
"2191" "chr2" 66573870 66574029 160 "*"
"2192" "chr2" 66730158 66904435 174278 "*"
"2193" "chr2" 66971463 67086445 114983 "*"
"2194" "chr2" 67311440 67397318 85879 "*"
"2195" "chr2" 67412090 67796053 383964 "*"
"2196" "chr2" 67825563 68041129 215567 "*"
"2197" "chr2" 68110949 68122935 11987 "*"
"2198" "chr2" 68261231 68284170 22940 "*"
"2199" "chr2" 68320052 68365172 45121 "*"
"2200" "chr2" 68397454 68459418 61965 "*"
"2201" "chr2" 68467259 68467560 302 "*"
"2202" "chr2" 68658248 68679600 21353 "*"
"2203" "chr2" 68826834 68865480 38647 "*"
"2204" "chr2" 68871518 68945231 73714 "*"
"2205" "chr2" 68952971 68974572 21602 "*"
"2206" "chr2" 68980975 69013177 32203 "*"
"2207" "chr2" 69249328 69319768 70441 "*"
"2208" "chr2" 69387255 69395749 8495 "*"
"2209" "chr2" 69437629 69457996 20368 "*"
"2210" "chr2" 69827101 69829641 2541 "*"
"2211" "chr2" 69881397 69893559 12163 "*"
"2212" "chr2" 69942946 69960088 17143 "*"
"2213" "chr2" 70102910 70124035 21126 "*"
"2214" "chr2" 70125318 70149879 24562 "*"
"2215" "chr2" 70248661 70252917 4257 "*"
"2216" "chr2" 70253006 70257385 4380 "*"
"2217" "chr2" 70281192 70281361 170 "*"
"2218" "chr2" 70293772 70295974 2203 "*"
"2219" "chr2" 70302091 70447279 145189 "*"
"2220" "chr2" 70554194 70607617 53424 "*"
"2221" "chr2" 70768226 70777309 9084 "*"
"2222" "chr2" 70790644 70808642 17999 "*"
"2223" "chr2" 70820601 70830213 9613 "*"
"2224" "chr2" 70835823 70887870 52048 "*"
